OBS.,ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
137167,0,21000,0,37,2,1,0,1,0,2,0,2,0,0
137487,1,26590,0,28,2,1,0,1,0,0,3,2,0,2
138555,1,12620,0,25,2,1,0,1,0,3,0,2,0,2
138599,1,10920,0,49,2,1,0,1,0,1,0,2,0,4
138920,0,30920,0,22,2,1,1,0,0,1,1,1,0,0
138979,0,50030,0,29,2,1,0,1,1,3,4,2,0,0
139305,0,9020,0,21,2,1,1,0,0,0,0,3,0,0
139454,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
140007,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
140680,0,40570,1,43,2,1,0,1,0,1,0,3,0,0
140957,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
141168,0,19870,0,21,1,2,1,0,0,0,0,2,0,0
141240,0,143180,0,57,3,1,0,0,1,1,0,4,0,0
141329,0,63500,0,31,2,1,0,1,0,0,4,4,0,0
141990,0,24730,0,25,0,1,0,1,0,0,0,0,0,0
142495,0,143180,0,57,3,1,0,0,1,1,0,4,0,0
142853,0,42100,0,26,2,1,0,1,0,2,0,2,0,0
142945,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
143140,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
143664,0,21450,0,24,2,1,0,1,0,0,0,3,0,0
143896,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
143967,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
144981,1,26700,0,35,3,1,0,1,0,3,0,4,1,4
145050,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
145056,1,44390,0,33,3,1,0,1,0,1,0,4,0,1
145296,0,27120,0,41,2,2,0,1,0,0,0,4,0,0
146168,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
146478,0,11880,0,39,2,2,0,1,0,1,0,4,0,0
146588,1,15160,0,43,1,1,0,1,0,3,3,2,0,1
146589,1,15330,0,38,2,1,0,1,0,3,0,1,0,3
146750,1,19630,0,31,3,2,1,0,0,3,0,3,0,2
146824,0,9000,0,23,2,1,0,1,1,0,4,2,0,0
146853,1,95660,0,31,2,1,0,1,0,3,0,2,0,2
147854,0,9510,0,27,2,1,1,0,0,1,1,1,0,0
147867,0,8840,0,36,2,2,0,1,1,1,0,4,0,0
148240,0,68360,0,63,2,1,0,1,0,0,0,4,0,0
149031,0,68360,0,63,2,1,0,1,0,0,0,4,0,0
149069,0,9500,0,33,2,2,1,0,1,0,0,4,0,0
149095,0,11360,0,32,2,2,0,0,0,1,3,4,0,0
149243,0,23970,0,35,2,1,0,1,0,3,2,4,0,0
149259,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
149297,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
149312,0,67610,0,68,2,1,1,0,1,3,4,2,0,0
150120,0,126800,0,30,3,1,0,0,1,3,4,4,0,0
150340,0,89780,1,45,3,1,0,1,1,0,0,4,0,0
150636,1,62600,0,28,1,1,1,0,1,1,0,3,0,3
151300,1,22410,0,48,1,2,1,0,1,0,0,1,0,3
151342,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
151798,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
151826,0,39590,0,29,2,1,0,1,1,0,0,2,0,0
152194,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
152201,0,9180,0,30,2,1,0,1,0,1,0,2,0,0
152926,0,29690,0,25,2,1,1,0,0,1,0,1,0,0
153911,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
154047,1,34300,0,31,2,2,0,1,0,3,2,4,0,2
154263,0,12740,0,37,1,1,0,1,1,0,0,1,0,0
154815,1,12950,0,27,2,1,0,1,0,1,0,1,0,1
155383,1,10920,0,49,2,1,0,1,0,1,0,2,0,4
155503,1,21080,0,29,2,1,1,0,0,3,0,3,0,2
155558,1,11690,0,67,2,1,0,1,0,0,4,4,0,4
155670,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
155863,1,20580,1,33,2,1,0,1,0,3,0,2,0,2
156186,1,25070,0,51,1,1,0,0,1,3,2,4,0,4
156439,1,13820,0,28,2,1,0,1,0,3,0,2,0,1
156620,1,107220,0,35,1,1,0,1,1,0,0,1,0,1
156836,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
157023,0,61430,0,58,1,1,0,0,0,0,0,4,1,0
157110,1,14780,0,44,2,2,0,1,0,0,0,4,0,4
157359,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
158002,0,101270,0,44,2,1,0,0,1,3,2,2,0,0
158256,0,71740,0,30,3,1,0,1,0,0,4,3,0,0
158648,0,42100,0,26,2,1,0,1,0,2,0,2,0,0
159018,0,115600,0,23,3,1,1,0,0,1,0,2,1,0
159338,1,17430,0,34,1,1,0,1,0,3,1,2,0,2
159534,0,40570,1,43,2,1,0,1,0,1,0,3,0,0
159686,1,18870,0,28,2,1,0,1,0,1,4,2,0,4
159738,1,23230,0,24,2,1,1,0,0,1,0,3,0,4
160076,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
160421,1,78820,0,45,2,2,0,0,0,0,0,3,0,4
160649,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
161214,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
161288,1,72280,0,39,1,1,0,1,1,3,0,2,0,4
161296,1,10550,0,30,2,1,0,1,1,3,0,1,0,1
161438,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
161741,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
162077,1,10530,0,27,2,1,0,1,0,0,0,1,0,2
162381,0,15460,0,24,1,1,1,0,0,0,0,3,0,0
162462,0,21000,0,37,2,1,0,1,0,2,0,2,0,0
163149,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
163328,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
163600,0,42810,0,23,2,1,0,1,0,0,2,2,0,0
164358,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
165040,0,71190,0,53,2,2,0,0,0,0,0,2,0,0
165475,1,13640,0,64,2,1,0,1,1,3,0,2,0,4
165721,1,10380,0,49,2,1,0,1,1,0,0,3,0,3
165729,0,12400,0,48,1,2,0,0,1,2,1,4,0,0
166230,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
166296,0,17780,0,26,0,1,1,0,1,1,0,1,0,0
167517,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
167552,1,23330,0,29,1,1,0,1,0,1,4,1,0,2
167879,0,11900,0,55,0,2,0,0,0,0,0,0,0,0
168028,0,42970,1,40,3,1,0,1,0,1,0,4,0,0
168133,0,12710,0,39,2,1,0,0,0,2,4,2,0,0
168288,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
168317,1,59540,0,41,1,1,0,1,0,1,0,3,0,1
168327,1,24040,0,26,2,1,0,1,0,3,0,2,0,2
168358,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
168586,1,19670,0,20,2,1,0,1,0,1,0,4,0,4
170047,1,7090,0,27,0,1,0,1,1,2,3,1,0,2
170530,1,15950,0,51,2,2,0,1,0,3,0,3,0,2
170669,1,27080,0,27,1,1,0,1,0,3,0,1,0,3
170736,0,90340,0,29,3,1,1,0,0,1,1,1,0,0
171466,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
171671,1,15330,0,38,2,1,0,1,0,3,0,1,0,3
172013,1,13910,0,27,2,1,0,1,0,1,0,2,0,1
172206,0,48430,0,43,2,1,1,0,1,0,0,4,0,0
172244,0,19350,1,31,2,1,0,1,0,1,0,4,0,0
172535,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
173217,1,44730,0,31,2,1,0,1,0,2,0,4,0,2
173249,0,64160,0,59,2,1,1,0,0,1,0,4,0,0
173955,0,18640,0,30,2,1,0,1,0,3,1,2,0,0
173992,1,12250,0,37,2,1,0,1,0,2,0,2,0,2
175476,1,29100,0,34,3,1,0,0,0,0,0,3,1,1
176703,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
177264,0,89780,1,45,3,1,0,1,1,0,0,4,0,0
177631,1,64190,0,44,3,2,0,0,0,0,0,4,1,4
177966,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
178406,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
178472,1,7630,0,26,2,1,0,1,0,3,0,2,0,1
178599,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
178734,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
178919,1,12880,0,48,2,2,0,1,0,0,1,4,0,4
179979,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
180012,0,90340,0,29,3,1,1,0,0,1,1,1,0,0
180052,1,39720,0,25,2,1,1,0,0,3,0,3,0,4
180210,1,14120,0,29,3,1,0,1,0,3,0,2,0,2
180652,0,47460,0,25,1,1,0,1,0,1,0,1,0,0
181525,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
181858,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
182052,0,21490,1,29,2,1,0,0,0,0,0,2,0,0
182404,1,63040,0,36,2,1,0,1,0,3,4,4,0,4
182594,0,30510,0,54,2,1,0,1,0,0,0,2,0,0
182736,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
182767,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
183278,1,37570,0,62,2,1,0,0,1,3,0,4,0,4
183473,1,46570,0,30,2,1,0,1,0,3,0,2,1,2
183769,1,15440,0,42,1,2,0,1,0,3,0,3,0,1
184406,1,27080,0,27,1,1,0,1,0,3,0,1,0,3
184494,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
184529,1,17210,0,36,2,1,0,1,1,0,0,1,0,3
184652,1,38680,0,41,3,1,1,0,0,3,0,4,1,2
184754,1,20120,0,61,2,1,0,1,0,3,4,3,0,2
184983,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
185124,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
185187,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
185284,1,42720,0,26,1,1,0,1,0,3,1,2,0,2
185804,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
186449,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
187310,0,59980,0,27,2,1,0,1,0,0,0,2,0,0
187513,0,4330,0,24,2,2,1,0,0,1,3,1,0,0
187703,1,7630,0,26,2,1,0,1,0,3,0,2,0,1
187871,1,42720,0,26,1,1,0,1,0,3,1,2,0,2
188639,0,19530,0,61,3,1,0,0,0,1,0,4,0,0
189390,0,15460,0,24,1,1,1,0,0,0,0,3,0,0
189644,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
189690,0,12820,0,20,2,1,1,0,0,0,0,2,0,0
189792,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
189945,1,23370,0,36,2,1,0,1,0,1,0,4,0,4
190313,0,22350,0,33,2,1,1,0,1,0,0,2,0,0
190346,1,30770,0,52,2,1,0,1,0,3,0,2,0,4
190628,0,12820,0,20,2,1,1,0,0,0,0,2,0,0
190756,0,147820,0,60,3,1,0,0,0,1,1,4,0,0
192052,0,67580,0,31,2,1,0,1,0,0,0,2,0,0
192245,1,24060,0,31,3,1,0,1,0,3,0,0,0,3
192364,1,77580,0,29,2,1,1,0,0,1,3,4,1,4
192428,0,62290,0,23,1,1,1,0,0,0,0,1,0,0
193157,1,15370,0,50,2,1,0,1,0,1,4,4,0,4
194437,0,9310,0,32,1,1,0,1,1,1,1,1,0,0
195016,1,47950,0,30,3,1,0,1,0,1,0,1,0,1
195136,1,51170,0,26,2,1,0,1,0,3,0,3,0,4
195273,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
195428,1,20120,0,61,2,1,0,1,0,3,4,3,0,2
195540,0,6260,0,24,1,1,0,1,0,0,0,2,0,0
195875,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
196492,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
196540,0,21500,0,24,2,1,0,1,1,1,0,2,0,0
196566,0,96290,0,24,2,1,0,1,0,0,0,3,1,0
197135,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
197315,0,13720,1,36,2,1,0,1,1,0,0,3,0,0
197760,1,30590,1,61,1,1,0,1,0,3,3,3,0,4
198005,0,22250,0,57,2,1,0,0,1,1,0,4,0,0
199109,1,28990,0,43,2,2,0,1,1,1,4,4,0,4
199572,0,18370,0,34,1,1,0,0,0,1,0,3,0,0
199821,0,61990,0,28,2,1,1,0,0,0,0,2,0,0
200353,1,7830,0,26,1,2,0,1,1,3,4,2,0,2
200762,1,28990,0,43,2,2,0,1,1,1,4,4,0,4
201578,0,64580,0,39,3,2,0,1,1,3,0,4,0,0
201720,1,33940,0,65,0,1,0,1,0,0,0,0,0,4
202360,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
202392,0,19530,0,61,3,1,0,0,0,1,0,4,0,0
202646,0,9470,0,38,2,2,0,0,1,2,0,3,0,0
203219,1,19190,0,35,2,1,1,0,0,1,0,3,0,3
204098,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
204263,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
204336,0,34990,0,29,2,1,0,1,1,0,0,2,0,0
204376,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
204556,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
204687,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
204769,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
205341,0,11880,0,39,2,2,0,1,0,1,0,4,0,0
205363,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
206308,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
206747,1,18600,0,34,3,1,0,1,0,1,0,0,1,2
206853,0,96290,0,24,2,1,0,1,0,0,0,3,1,0
206999,1,14590,0,43,1,1,0,1,0,3,0,2,0,2
207298,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
207348,0,19080,0,66,3,1,0,1,0,2,0,4,0,0
209237,0,42970,1,40,3,1,0,1,0,1,0,4,0,0
209325,1,37770,0,50,2,1,0,1,0,3,3,2,0,4
209806,1,34480,0,74,1,1,0,1,0,3,0,3,0,4
210283,0,31610,0,31,2,1,1,0,0,0,0,2,0,0
210315,0,19800,0,19,2,1,1,0,0,3,0,1,0,0
210383,0,12160,0,23,2,1,1,0,1,0,0,1,0,0
210942,1,12640,0,57,1,1,1,0,0,3,4,4,0,4
211404,1,27450,0,32,2,1,0,1,0,1,3,3,0,2
211711,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
211962,1,40200,0,27,2,1,0,1,0,0,0,2,0,2
212216,0,64160,0,59,2,1,1,0,0,1,0,4,0,0
212332,0,22250,0,57,2,1,0,0,1,1,0,4,0,0
212673,1,18810,0,44,1,1,1,0,0,2,0,2,0,2
212801,0,115600,0,23,3,1,1,0,0,1,0,2,1,0
213117,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
213273,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
213344,0,12170,0,47,1,1,0,1,0,0,0,2,0,0
213927,1,11690,0,67,2,1,0,1,0,0,4,4,0,4
214157,1,11540,0,57,1,1,0,1,0,3,1,0,0,4
214633,1,12880,0,48,2,2,0,1,0,0,1,4,0,4
214791,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
214914,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
214939,0,11880,0,39,2,2,0,1,0,1,0,4,0,0
215316,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
215886,1,11680,0,27,1,1,0,1,1,0,0,2,0,3
216163,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
216275,1,95660,0,31,2,1,0,1,0,3,0,2,0,2
216393,0,48170,0,31,2,1,0,1,1,0,0,3,0,0
217349,1,38680,0,41,3,1,1,0,0,3,0,4,1,2
217428,1,70570,0,36,3,2,1,0,0,1,4,3,1,4
217695,1,21080,0,29,2,1,1,0,0,3,0,3,0,2
217724,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
217864,0,12400,0,48,1,2,0,0,1,2,1,4,0,0
218897,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
219102,1,37770,0,50,2,1,0,1,0,3,3,2,0,4
219718,1,26590,0,28,2,1,0,1,0,0,3,2,0,2
220150,1,18810,0,44,1,1,1,0,0,2,0,2,0,2
220597,0,47460,0,25,1,1,0,1,0,1,0,1,0,0
220751,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
220845,0,126800,0,30,3,1,0,0,1,3,4,4,0,0
220881,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
221520,1,12390,0,61,2,1,0,0,0,1,4,2,0,4
221792,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
221801,1,23230,0,24,2,1,1,0,0,1,0,3,0,4
221989,1,44390,0,33,3,1,0,1,0,1,0,4,0,1
222142,1,29780,0,32,2,2,0,1,0,3,4,2,0,4
222711,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
222871,0,99600,0,26,2,1,0,1,0,1,0,1,0,0
222946,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
223231,1,32350,1,26,3,1,0,1,0,3,2,4,0,2
223675,1,59540,0,41,1,1,0,1,0,1,0,3,0,1
223732,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
224574,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
224617,0,13720,1,36,2,1,0,1,1,0,0,3,0,0
225148,0,71740,0,30,3,1,0,1,0,0,4,3,0,0
225199,1,70570,0,36,3,2,1,0,0,1,4,3,1,4
225358,1,75820,0,31,3,1,0,0,0,1,1,0,0,4
225591,1,107220,0,35,1,1,0,1,1,0,0,1,0,1
226014,1,7300,0,46,1,1,1,0,0,3,4,4,0,2
226015,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
226392,1,19840,0,47,2,1,0,0,0,3,0,2,0,4
227888,1,27790,0,21,2,1,1,0,0,1,0,2,1,3
228105,1,23310,0,49,2,1,0,1,0,3,4,4,0,4
228185,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
228501,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
228531,0,6260,0,24,1,1,0,1,0,0,0,2,0,0
229262,1,14090,0,54,2,1,0,1,0,0,0,4,1,3
229395,1,15330,0,38,2,1,0,1,0,3,0,1,0,3
230132,0,21240,0,24,2,1,1,0,0,0,0,2,0,0
230275,0,12710,0,39,2,1,0,0,0,2,4,2,0,0
230321,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
230370,1,26970,0,32,2,2,0,1,0,3,0,2,0,2
230410,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
231443,1,47950,0,30,3,1,0,1,0,1,0,1,0,1
231449,1,14780,0,44,2,2,0,1,0,0,0,4,0,4
231825,1,60780,0,32,2,1,0,1,1,1,0,3,0,2
232576,1,19190,0,35,2,1,1,0,0,1,0,3,0,3
232595,0,9590,0,29,2,1,0,1,0,1,0,2,0,0
232792,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
232876,1,12440,0,41,1,1,1,0,0,3,4,4,0,4
233090,1,25770,1,42,2,1,0,1,0,0,0,2,0,1
233136,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
233905,1,26700,0,35,3,1,0,1,0,3,0,4,1,4
234314,1,27080,0,27,1,1,0,1,0,3,0,1,0,3
234393,1,14090,0,54,2,1,0,1,0,0,0,4,1,3
234795,1,25220,0,39,2,2,0,1,0,0,0,4,0,3
235444,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
235586,0,31900,0,24,2,1,0,1,0,0,0,2,0,0
236018,0,109610,0,27,2,1,0,1,0,1,3,3,0,0
236397,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
236506,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
237499,0,63500,0,31,2,1,0,1,0,0,4,4,0,0
237513,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
237668,1,58480,0,24,2,1,0,1,0,2,0,2,0,1
238633,1,36500,0,22,2,1,1,0,0,0,0,1,0,4
238920,1,19190,0,35,2,1,1,0,0,1,0,3,0,3
239074,0,12230,1,46,2,1,1,0,1,1,0,4,0,0
239462,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
239523,0,11310,0,33,2,1,0,1,0,0,0,0,0,0
240388,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
240627,0,47460,0,25,1,1,0,1,0,1,0,1,0,0
240795,1,38780,1,37,2,1,0,1,1,1,1,1,0,2
240814,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
240941,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
240953,0,62290,0,23,1,1,1,0,0,0,0,1,0,0
241056,0,68870,0,29,2,1,0,1,0,0,0,2,0,0
241186,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
241517,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
241741,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
242151,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
242569,1,73080,0,70,3,1,0,0,1,1,0,0,0,4
243249,1,46570,0,30,2,1,0,1,0,3,0,2,1,2
243413,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
243838,0,47360,0,25,1,1,0,1,0,1,0,1,0,0
243842,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
244068,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
244078,0,71190,0,53,2,2,0,0,0,0,0,2,0,0
244668,1,12620,1,49,1,1,0,1,0,0,4,4,0,4
245259,1,10550,0,30,2,1,0,1,1,3,0,1,0,1
246678,0,19800,0,19,2,1,1,0,0,3,0,1,0,0
246755,1,18600,0,34,3,1,0,1,0,1,0,0,1,2
246989,0,44550,1,30,3,1,0,1,0,1,0,2,0,0
247443,0,119380,0,39,3,2,0,1,0,1,0,2,0,0
247535,0,27620,0,25,2,1,0,1,0,1,4,4,0,0
247642,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
247758,0,83350,0,47,2,1,0,0,0,0,4,4,1,0
247854,0,48430,0,43,2,1,1,0,1,0,0,4,0,0
247874,1,11680,0,27,1,1,0,1,1,0,0,2,0,3
248064,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
248312,1,25220,0,39,2,2,0,1,0,0,0,4,0,3
248562,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
248711,0,8020,0,37,2,2,0,1,0,1,0,4,0,0
248716,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
248932,1,20730,0,28,2,1,0,1,0,3,1,2,0,2
249234,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
249882,1,10550,0,30,2,1,0,1,1,3,0,1,0,1
249952,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
250252,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
250551,1,14120,0,29,3,1,0,1,0,3,0,2,0,2
250729,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
251075,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
251160,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
251177,1,34480,0,74,1,1,0,1,0,3,0,3,0,4
251272,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
251731,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
251805,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
251890,1,15210,1,31,1,1,0,1,0,1,0,2,0,2
252138,0,12450,0,33,2,1,0,1,0,1,0,2,0,0
252224,1,90550,0,35,1,2,0,0,0,3,4,2,0,4
252253,0,68500,0,34,3,2,0,1,1,1,1,0,0,0
252445,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
252570,0,25700,0,21,2,1,1,0,1,3,0,2,0,0
253114,1,33940,0,65,0,1,0,1,0,0,0,0,0,4
253166,0,27120,0,41,2,2,0,1,0,0,0,4,0,0
253615,1,11260,0,21,2,1,1,0,0,3,4,1,0,2
254021,1,27820,0,31,3,1,0,1,1,3,2,3,0,2
254088,1,39130,0,23,2,1,0,1,0,2,0,2,0,2
254270,0,12170,0,47,1,1,0,1,0,0,0,2,0,0
254646,1,20730,0,28,2,1,0,1,0,3,1,2,0,2
255066,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
255384,0,64680,0,52,3,1,0,1,0,1,4,0,0,0
256052,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
256054,0,6260,0,24,1,1,0,1,0,0,0,2,0,0
256309,0,61990,0,28,2,1,1,0,0,0,0,2,0,0
256377,0,8880,0,41,1,2,0,1,1,1,0,4,0,0
256576,1,25070,0,51,1,1,0,0,1,3,2,4,0,4
256917,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
258868,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
260641,1,23330,0,29,1,1,0,1,0,1,4,1,0,2
260845,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
260886,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
260955,0,35520,0,27,2,1,0,1,0,0,0,3,0,0
262825,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
264032,0,23190,1,33,2,1,1,0,0,2,0,1,0,0
264546,1,21080,0,29,2,1,1,0,0,3,0,3,0,2
265058,0,83350,0,47,2,1,0,0,0,0,4,4,1,0
265236,1,19630,0,31,3,2,1,0,0,3,0,3,0,2
265711,1,10680,0,28,2,2,0,1,0,1,0,4,0,4
265775,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
266107,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
266475,0,18420,0,34,2,1,0,1,1,0,0,1,0,0
266747,1,47880,0,26,2,2,0,1,0,0,0,3,1,3
266923,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
266960,0,15010,0,34,3,1,0,1,0,1,0,4,0,0
267760,1,18870,0,28,2,1,0,1,0,1,4,2,0,4
268262,1,22490,0,30,3,2,0,1,1,0,1,3,0,3
268449,0,30920,0,22,2,1,1,0,0,1,1,1,0,0
268449,1,13520,0,23,0,1,1,0,0,0,2,0,1,2
268504,0,12740,0,37,1,1,0,1,1,0,0,1,0,0
268694,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
269047,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
269590,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
269732,0,63500,0,31,2,1,0,1,0,0,4,4,0,0
269770,0,9020,0,21,2,1,1,0,0,0,0,3,0,0
269817,0,115600,0,23,3,1,1,0,0,1,0,2,1,0
270899,1,25770,1,42,2,1,0,1,0,0,0,2,0,1
270940,1,9090,0,36,2,1,0,1,1,3,2,4,0,4
271414,0,19530,0,61,3,1,0,0,0,1,0,4,0,0
271795,1,39130,0,23,2,1,0,1,0,2,0,2,0,2
274506,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
274594,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
275184,1,61100,0,31,2,1,0,0,0,3,0,2,0,3
275540,1,38500,0,27,2,1,0,1,0,3,0,3,1,1
275870,0,12450,0,33,2,1,0,1,0,1,0,2,0,0
276004,1,22380,0,25,2,1,0,1,0,3,0,2,0,1
276276,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
276510,1,20120,0,61,2,1,0,1,0,3,4,3,0,2
276739,0,11310,0,33,2,1,0,1,0,0,0,0,0,0
276872,1,21080,0,29,2,1,1,0,0,3,0,3,0,2
277199,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
277601,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
278245,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
279013,0,50030,0,29,2,1,0,1,1,3,4,2,0,0
279300,1,13600,0,31,2,1,0,1,0,3,0,2,0,2
279911,0,12090,0,47,3,1,0,1,1,1,0,0,0,0
280584,0,101270,0,44,2,1,0,0,1,3,2,2,0,0
280589,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
